"Object Label","Object Name","Field Label","Field Name","Namespace","Custom","Type","Calculated","Number of Rows","Number of Rows Populated","Percentage of Rows Populated"
"Account","Account","Gong Count","Gong__Gong_Count__c","Gong",True,"double",True,1021033,1021033,100.0
"Account","Account","CSM Owner","CSM_Owner_bf__c","",True,"reference",False,1021033,888,0.08697074433441428
"Account","Account","Contract Date","Contract_Date_bf__c","",True,"date",False,1021033,100,0.009794002740361967
"Account","Account","Contract Name","Contract_Name_bf__c","",True,"string",False,1021033,0,0.0
"Account","Account","Customer Establishment Date","Customer_Establishment_Date_bf__c","",True,"date",False,1021033,1112,0.10890931047282508
"Account","Account","Legal Terms","Legal_Terms_bf__c","",True,"picklist",False,1021033,569,0.055727875592659584
"Account","Account","Customer for Over a Year","CSM_to_Upsell_bf__c","",True,"boolean",True,1021033,1021033,100.0
"Account","Account","Contract Date for quote templates","Contract_Date_for_quote_templates_bf__c","",True,"string",True,1021033,100,0.009794002740361967
"Account","Account","Total Contract Value","Total_Contract_Value_BF__c","",True,"currency",False,1021033,160664,15.735436562775151
"Account","Account","Reason Disqualified/Lost","Reason_DisqualifiedLost_bf__c","",True,"picklist",False,1021033,117,0.0114589832062235
"Account","Account","Transition to CSM - Payments","Transition_to_CSM_Payments__c","",True,"date",False,1021033,0,0.0
"Account","Account","Transition to CSM - Budget Professional","Transition_to_CSM_Budget_Professional__c","",True,"date",False,1021033,0,0.0
"Account","Account","BDR Notes - Budget","BDR_Notes_Budget__c","",True,"textarea",False,1021033,3482,0.3410271754194037
"Account","Account","BDR Notes - Grants","BDR_Notes_Grants__c","",True,"textarea",False,1021033,2134,0.20900401847932437
"Account","Account","BDR Notes - Procurement","BDR_Notes_Procurement__c","",True,"textarea",False,1021033,4753,0.4655089502494043
"Account","Account","BDR Notes - Payments","BDR_Notes_Permitting__c","",True,"textarea",False,1021033,276,0.027031447563399025
"Account","Account","Open CB Renewal Opps","CB_Open_Renewal_Opps__c","",True,"double",True,1021033,1021033,100.0
"Account","Account","AccountOwnerId","AccountOwnerId_bf__c","",True,"string",True,1021033,1021033,100.0
"Account","Account","Account Owner Name","Account_Owner_Name_bf__c","",True,"string",True,1021033,1021033,100.0
"Account","Account","CSM Owner Name","CSM_Owner_Name_bf__c","",True,"string",True,1021033,888,0.08697074433441428
"Account","Account","Client with us for over 2 years","Client_with_us_for_over_2_years_bf__c","",True,"boolean",True,1021033,1021033,100.0
"Account","Account","Customer","Customer_bf__c","",True,"boolean",True,1021033,1021033,100.0
"Account","Account","Domain","Domain_bf__c","",True,"string",True,1021033,128139,12.54993717147242
"Account","Account","ARR Override Amount","ARR_Override_Amount_bf__c","",True,"currency",False,1021033,1128,0.110476350911283
"Account","Account","Account Name for Legal TCs","Account_Name_for_Legal_TCs_bf__c","",True,"string",False,1021033,506,0.04955765386623156
"Account","Account","Account Notes (Close)","Account_Notes_Close_bf__c","",True,"textarea",False,1021033,21472,2.1029682684105215
"Account","Account","Account Sector","Account_Sector_bf__c","",True,"picklist",False,1021033,159680,15.639063575809988
"Account","Account","Account Stage","Account_Status_bf__c","",True,"picklist",False,1021033,17296,1.6939707139730058
"Account","Account","Account Tier Classification","Account_Tier_Classification_bf__c","",True,"picklist",False,1021033,2980,0.29186128166278663
"Account","Account","Account Tiers","Account_Tiers_bf__c","",True,"picklist",False,1021033,52464,5.138325597703503
"Account","Account","Amity Client Tier","Amity_Client_Tier_bf__c","",True,"string",False,1021033,646,0.06326925770273831
"Account","Account","Amity NPS Type","Amity_NPS_Type_bf__c","",True,"string",False,1021033,255,0.024974706987923014
"Account","Account","Assign to BDR","Assign_to_BDR_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Assigned Account Timestamp","Assigned_Account_Timestamp_bf__c","",True,"date",False,1021033,115319,11.294346020158017
"Account","Account","BDR Notes","BDR_Notes_bf__c","",True,"textarea",False,1021033,1098,0.10753815008917439
"Account","Account","Bonfire DB OrgID","BF_OrgID_bf__c","",True,"string",False,1021033,662,0.06483629814119622
"Account","Account","Billing Cycle","Billing_Cycle_bf__c","",True,"picklist",False,1021033,76,0.007443442082675094
"Account","Account","Bonfire Account ID","Bonfire_Account_ID__c","",True,"string",False,1021033,121009,11.851624776084613
"Account","Account","Account ARR","CS_Current_ARR_Rollup_bf__c","",True,"currency",False,1021033,119471,11.700993013937845
"Account","Account","CX Referral","CX_R_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","CX Referral Date","CX_Referral_Date_bf__c","",True,"date",False,1021033,28,0.0027423207673013504
"Account","Account","Census Id","Census_Id_bf__c","",True,"string",False,1021033,80159,7.850774656646749
"Account","Account","CityBase","CityBase_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Client Health","Client_Health_bf__c","",True,"picklist",False,1021033,1375,0.13466753767997705
"Account","Account","Competitor","Competitor_bf__c","",True,"string",False,1021033,143,0.014005423918717612
"Account","Account","Competitors","Competitors_bf__c","",True,"picklist",False,1021033,376,0.03682545030376099
"Account","Account","Contract","Contract_bf__c","",True,"reference",False,1021033,503,0.049263833784020696
"Account","Account","Current Process","Current_Process_bf__c","",True,"string",False,1021033,70,0.006855801918253377
"Account","Account","Date Prospect Disqualified","Date_Prospect_Disqualified_bf__c","",True,"date",False,1021033,166,0.016258044549000865
"Account","Account","Account ID Bonfire 18 Digit","Account_ID_Bonfire__c","",True,"string",True,1021033,121009,11.851624776084613
"Account","Account","Transition to CSM - Budget Enterprise","Transition_to_CSM_Budget_Enterprise__c","",True,"date",False,1021033,0,0.0
"Account","Account","Disqualified By","Disqualified_By_bf__c","",True,"reference",False,1021033,110,0.010773403014398164
"Account","Account","Fips_County","Fips_Country_bf__c","",True,"string",False,1021033,80162,7.85106847672896
"Account","Account","Fips_Place","Fips_Place_bf__c","",True,"string",False,1021033,34263,3.3557191589302207
"Account","Account","Fips_State","Fips_State_bf__c","",True,"string",False,1021033,80179,7.852733457194821
"Account","Account","Formal RFP Threshold","Formal_RFP_Threshold_bf__c","",True,"currency",False,1021033,1283,0.12565705515884404
"Account","Account","Most Recent Full Refund","Full_Refund_bf__c","",True,"currency",False,1021033,1049,0.10273908874639703
"Account","Account","GTY Customer","GTY_Customer_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Implementation Rep","Implementation_Rep_bf__c","",True,"picklist",False,1021033,756,0.07404266071713647
"Account","Account","Transition to CSM - EqualLevel","Transition_to_CSM_EqualLevel__c","",True,"date",False,1021033,2,0.00019588005480723934
"Account","Account","Key Decision Maker","Key_Decision_Maker_bf__c","",True,"textarea",False,1021033,367,0.035943990057128415
"Account","Account","Last Activity By (AE)","Last_Activity_By_AE_bf__c","",True,"reference",False,1021033,3966,0.3884301486827556
"Account","Account","Last Activity By (BDR)","Last_Activity_By_BDR_bf__c","",True,"reference",False,1021033,4693,0.4596325486051871
"Account","Account","Last Activity By","Last_Activity_By_bf__c","",True,"reference",False,1021033,16931,1.6582226039706847
"Account","Account","Last Activity Date (AE)","Last_Activity_Date_AE_bf__c","",True,"date",False,1021033,3966,0.3884301486827556
"Account","Account","Last Activity Date (BDR)","Last_Activity_Date_BDR_bf__c","",True,"date",False,1021033,4694,0.45973048863259075
"Account","Account","Last Activity Type","Last_Activity_Type_bf__c","",True,"string",False,1021033,14313,1.4018156122280083
"Account","Account","Last Engagement Date","Last_Engagement_Date_bf__c","",True,"datetime",False,1021033,5395,0.5283864478425281
"Account","Account","Long-Term Goals","Long_Term_Goals_bf__c","",True,"textarea",False,1021033,357,0.03496458978309222
"Account","Account","Market Type","Market_Type_bf__c","",True,"picklist",False,1021033,66,0.006464041808638898
"Account","Account","Transition to CSM - IonWave","Transition_to_CSM_IonWave__c","",True,"date",False,1021033,0,0.0
"Account","Account","Most Recent MQC Datestamp","Most_Recent_MQC_Datestamp_bf__c","",True,"date",False,1021033,5416,0.5304431884180041
"Account","Account","Transition to CSM - SpedTrack","Transition_to_CSM_SpedTrack__c","",True,"date",False,1021033,0,0.0
"Account","Account","Churn Likelihood - Procurement Bonfire","Churn_Likelihood_Procurement_Bonfire__c","",True,"picklist",False,1021033,9,0.000881460246632577
"Account","Account","Churn Likelihood - Grants","Churn_Likelihood_Grants__c","",True,"picklist",False,1021033,7,0.0006855801918253376
"Account","Account","Named Account","Named_Account_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Most Recent Partial Refund Date","Partial_Refund_Date_bf__c","",True,"date",False,1021033,321,0.031438748796561916
"Account","Account","Most Recent Partial Refund","Partial_Refund_bf__c","",True,"currency",False,1021033,1051,0.10293496880120427
"Account","Account","6sense Segments","X6sense_Segments_bf__c","",True,"string",False,1021033,1068,0.10459994926706581
"Account","Account","eCivis","eCivis_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","# of Contacts","of_Contacts_bf__c","",True,"double",False,1021033,133466,13.071663697451502
"Account","Account","Churn Likelihood - Payments","Churn_Likelihood_Payments__c","",True,"picklist",False,1021033,0,0.0
"Account","Account","Churn Likelihood - Budget Enterprise","Churn_Likelihood_Budget_Enterprise__c","",True,"picklist",False,1021033,0,0.0
"Account","Account","Bonfire Org ID (# only)","Bonfire_Org_ID_only_bf__c","",True,"string",True,1021033,662,0.06483629814119622
"Account","Account","Churn Likelihood - EqualLevel","Churn_Likelihood_EqualLevel__c","",True,"picklist",False,1021033,1,9.794002740361967e-05
"Account","Account","Date for CW Bonus - CX Referral","Date_for_CW_Bonus_CX_Referral_bf__c","",True,"date",True,1021033,28,0.0027423207673013504
"Account","Account","Churn Likelihood - IonWave","Churn_Likelihood_IonWave__c","",True,"picklist",False,1021033,6,0.0005876401644217179
"Account","Account","Partner Co-ops/Associations","Partner_Co_ops_Associations_bf__c","",True,"multipicklist",False,1021033,821610,80.46850591508795
"Account","Account","Top Account","Top_Account__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Amity Sync BF","Amity_Sync_bf__c","",True,"boolean",True,1021033,1021033,100.0
"Account","Account","Client Journey Stage","Lifecycle_Stage_bf__c","",True,"picklist",False,1021033,1749,0.1712971079289308
"Account","Account","OwnerActive?","OwnerActive_bf__c","",True,"boolean",True,1021033,1021033,100.0
"Account","Account","Original Customer AE","Original_Customer_AE_bf__c","",True,"reference",False,1021033,839,0.08217168299163691
"Account","Account","Population Year","Population_Year_bf__c","",True,"string",False,1021033,87123,8.532829007485557
"Account","Account","Positive Business Results","Positive_Business_Results_bf__c","",True,"textarea",False,1021033,359,0.03516046983789946
"Account","Account","Potential Threats, Problems, or Red Flag","Potential_Threats_Problems_or_Red_Flag_b__c","",True,"textarea",False,1021033,367,0.035943990057128415
"Account","Account","Previous FOC Customer","Previous_FOC_Customer_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Questica","Questica_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Related Primary Contact","Related_Primary_Contact_bf__c","",True,"reference",False,1021033,0,0.0
"Account","Account","Renewal at Risk Amount","Renewal_at_Risk_Amount_bf__c","",True,"currency",False,1021033,1098,0.10753815008917439
"Account","Account","Sherpa","Sherpa_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Stripe Id","Stripe_Id_bf__c","",True,"string",False,1021033,76,0.007443442082675094
"Account","Account","Subscribed","Subscribed_bf__c","",True,"boolean",False,1021033,1021033,100.0
"Account","Account","Subscription Date","SubscriptionDate_bf__c","",True,"date",False,1021033,76,0.007443442082675094
"Account","Account","Team","Team_bf__c","",True,"picklist",False,1021033,160879,15.756493668666929
"Account","Account","Territory","Territory_bf__c","",True,"picklist",False,1021033,120869,11.837913172248106
"Account","Account","Total Budget","Total_Budget_bf__c","",True,"double",False,1021033,3307,0.3238876706237702
"Account","Account","Total Current ARR","Total_Current_ARR_bf__c","",True,"currency",False,1021033,160665,15.735534502802553
"Account","Account","Total Population","Total_Population_bf__c","",True,"double",False,1021033,87538,8.573474118858059
"Account","Account","Total Student Population","Total_Student_Population_bf__c","",True,"double",False,1021033,1750,0.17139504795633442
"Account","Account","What problem are they trying to solve?","What_problem_are_they_trying_to_solve_bf__c","",True,"string",False,1021033,168,0.016453924603808106
"Account","Account","Churn Likelihood - SpedTrack","Churn_Likelihood_SpedTrack__c","",True,"picklist",False,1021033,3,0.00029382008221085897
"Account","Account","re-engage Date","reengagedate_bf__c","",True,"date",False,1021033,1326,0.12986847633719967
"Account","Account","Total Opps","Total_Opps_bf__c","",True,"double",True,1021033,1021033,100.0
"Account","Account","ARR - Budget Professional","ARR_Budget_Professional__c","",True,"currency",False,1021033,24,0.0023505606576868718
